product_id,excipient,excipient_id
609,MALTITOL,177
609,FLAVOUR,81
609,ACESULFAME POTASSIUM,155
609,SODIUM BENZOATE,162
609,GLYCEROL,20
609,CITRIC ACID,87
610,TITANIUM DIOXIDE,1
610,HYDROGENATED CASTOR OIL,124
610,MANNITOL,2
610,MICROCRYSTALLINE CELLULOSE,10
610,LACTOSE MONOHYDRATE,3
610,HYPROMELLOSE,4
610,LOW SUBSTITUTED HYDROXYPROPYL CELLULOSE,88
610,POLYETHYLENE GLYCOL,11
610,GLYCEROL TRIACETATE,8
610,IRON OXIDE,9
610,CARNAUBA WAX,99
611,TITANIUM DIOXIDE,1
611,MICROCRYSTALLINE CELLULOSE,10
611,LACTOSE MONOHYDRATE,3
611,HYPROMELLOSE,4
611,SODIUM STEARYL FUMARATE,63
611,POLYETHYLENE GLYCOL,11
611,IRON OXIDE,9
611,"SILICON DIOXIDE, ANHYDROUS",13
611,CROSCARMELLOSE SODIUM,19
612,TITANIUM DIOXIDE,1
612,POLYSORBATE,16
612,HYPROMELLOSE,4
612,SODIUM STEARYL FUMARATE,63
612,POLYETHYLENE GLYCOL,11
612,CALCIUM HYDROGEN PHOSPHATE,71
612,HYDROXYPROPYLCELLULOSE,6
612,SORBITAN MONOLAURATE,278
612,"SILICON DIOXIDE, ANHYDROUS",13
612,COPOVIDONE,97
612,TALC,12
613,HYDROCHLORIC ACID,60
613,BETADEX SULFOBUTYL ETHER SODIUM,137
613,SODIUM HYDROXIDE,56
614,HYPROMELLOSE,4
614,LACTOSE MONOHYDRATE,3
614,CROSCARMELLOSE SODIUM,19
615,TROMETHANIME,112
615,CITRIC ACID,87
615,WATER,22
615,METHIONINE,276
616,DISODIUM HYDROGEN PHOSPHATE,163
616,POLYSORBATE,16
616,SODIUM HYDROXIDE,56
616,WATER,22
616,SODIUM DIHYDROGEN PHOSPHATE MONOHYDRATE,138
616,POLYETHYLENE GLYCOL,11
616,CITRIC ACID,87
617,TITANIUM DIOXIDE,1
617,MICROCRYSTALLINE CELLULOSE,10
617,LACTOSE MONOHYDRATE,3
617,HYPROMELLOSE,4
617,MAGNESIUM STEARATE,5
617,TALC,12
617,HYDROXYPROPYLCELLULOSE,6
617,GLYCEROL TRIACETATE,8
617,IRON OXIDE,9
617,SODIUM LAURIL SULFATE,28
617,CROSCARMELLOSE SODIUM,19
618,HYPROMELLOSE,4
618,MAGNESIUM STEARATE,5
618,PRINTING INK,25
618,LACTOSE MONOHYDRATE,3
619,PRINTING INK,25
619,GELATIN,21
619,LACTOSE MONOHYDRATE,3
620,HYPROMELLOSE,4
620,MAGNESIUM STEARATE,5
620,PRINTING INK,25
620,LACTOSE MONOHYDRATE,3
621,PRINTING INK,25
621,GELATIN,21
621,LACTOSE MONOHYDRATE,3
622,PREGELATINISED STARCH,45
622,TITANIUM DIOXIDE,1
622,MANNITOL,2
622,GELATIN,21
622,MICROCRYSTALLINE CELLULOSE,10
622,SHELLAC,23
622,MAGNESIUM STEARATE,5
622,PRINTING INK,25
622,IRON OXIDE,9
622,PROPYLENE GLYCOL,27
623,SODIUM HYDROXIDE,56
623,WATER,22
623,SODIUM DIHYDROGEN PHOSPHATE MONOHYDRATE,138
623,POLOXAMER,34
623,GLUCOSE,168
623,CITRIC ACID,87
624,TITANIUM DIOXIDE,1
624,MICROCRYSTALLINE CELLULOSE,10
624,MAGNESIUM STEARATE,5
624,POLYETHYLENE GLYCOL,11
624,POLYVINYL ALCOHOL,33
624,"SILICON DIOXIDE, ANHYDROUS",13
624,TALC,12
624,CROSPOVIDONE,35
625,SODIUM CHLORIDE,46
625,HYDROCHLORIC ACID,60
625,WATER,22
626,PREGELATINISED STARCH,45
626,TITANIUM DIOXIDE,1
626,MICROCRYSTALLINE CELLULOSE,10
626,HYPROMELLOSE,4
626,MAGNESIUM STEARATE,5
626,POLYETHYLENE GLYCOL,11
626,POLYVINYL ALCOHOL,33
626,"SILICON DIOXIDE, ANHYDROUS",13
626,TALC,12
627,PREGELATINISED STARCH,45
627,TITANIUM DIOXIDE,1
627,MAIZE STARCH,15
627,GELATIN,21
627,IRON OXIDE,9
627,TALC,12
628,TITANIUM DIOXIDE,1
628,MICROCRYSTALLINE CELLULOSE,10
628,LACTOSE MONOHYDRATE,3
628,HYPROMELLOSE,4
628,MAGNESIUM STEARATE,5
628,POLYETHYLENE GLYCOL,11
628,IRON OXIDE,9
628,"SILICON DIOXIDE, ANHYDROUS",13
628,SODIUM LAURIL SULFATE,28
628,CROSCARMELLOSE SODIUM,19
629,TITANIUM DIOXIDE,1
629,GELATIN,21
629,MICROCRYSTALLINE CELLULOSE,10
629,SHELLAC,23
629,STEARIC ACID,85
629,PRINTING INK,25
629,SODIUM STARCH GLYCOLATE,7
629,IRON OXIDE,9
629,PROPYLENE GLYCOL,27
629,"SILICON DIOXIDE, ANHYDROUS",13
629,CROSCARMELLOSE SODIUM,19
630,TITANIUM DIOXIDE,1
630,MICROCRYSTALLINE CELLULOSE,10
630,POLYVINYL ALCOHOL PART. HYDROLISED,61
630,MAGNESIUM STEARATE,5
630,POLYETHYLENE GLYCOL,11
630,SODIUM STARCH GLYCOLATE,7
630,IRON OXIDE,9
630,TALC,12
631,TITANIUM DIOXIDE,1
631,HYPROMELLOSE,4
631,MAGNESIUM STEARATE,5
631,POLYETHYLENE GLYCOL,11
631,POLYVINYL ALCOHOL,33
631,HYDROXYPROPYLCELLULOSE,6
631,IRON OXIDE,9
631,"SILICON DIOXIDE, ANHYDROUS",13
631,TALC,12
632,TITANIUM DIOXIDE,1
632,MANNITOL,2
632,MICROCRYSTALLINE CELLULOSE,10
632,HYPROMELLOSE,4
632,MAGNESIUM STEARATE,5
632,SODIUM STEARYL FUMARATE,63
632,GLYCEROL TRIACETATE,8
632,IRON OXIDE,9
632,CARNAUBA WAX,99
632,"SILICON DIOXIDE, ANHYDROUS",13
632,CROSPOVIDONE,35
633,TITANIUM DIOXIDE,1
633,MICROCRYSTALLINE CELLULOSE,10
633,LACTOSE,78
633,MAGNESIUM STEARATE,5
633,HYPROMELLOSE,4
633,HYDROXYPROPYLCELLULOSE,6
633,GLYCEROL TRIACETATE,8
633,IRON OXIDE,9
633,"SILICON DIOXIDE, ANHYDROUS",13
633,CROSCARMELLOSE SODIUM,19
634,MANNITOL,2
634,MICROCRYSTALLINE CELLULOSE,10
634,SUCRALOSE,89
634,LEVOMENTHOL,287
634,SODIUM STEARYL FUMARATE,63
634,SODIUM CITRATE,64
634,"SILICON DIOXIDE, ANHYDROUS",13
634,CITRIC ACID,87
634,CROSCARMELLOSE SODIUM,19
635,MANNITOL,2
636,MANNITOL,2
637,TITANIUM DIOXIDE,1
637,MICROCRYSTALLINE CELLULOSE,10
637,PROPYL GALLATE,62
637,MAGNESIUM STEARATE,5
637,SODIUM STEARYL FUMARATE,63
637,POLYVINYL ALCOHOL,33
637,CALCIUM HYDROGEN PHOSPHATE,71
637,POLYETHYLENE GLYCOL,11
637,TALC,12
637,IRON OXIDE,9
637,CROSCARMELLOSE SODIUM,19
638,GELATIN,21
638,MICROCRYSTALLINE CELLULOSE,10
638,BUTYLHYDROXYTOLUENE,38
638,LACTOSE,78
638,MAGNESIUM STEARATE,5
638,SUCROSE,17
638,MEDIUM CHAIN TRIGLYCERIDES,130
638,SODIUM ALUMINIUM SILICATE,293
638,"SILICON DIOXIDE, ANHYDROUS",13
638,MODIFIED STARCH,294
638,CROSCARMELLOSE SODIUM,19
639,GELATIN,21
639,MICROCRYSTALLINE CELLULOSE,10
639,BUTYLHYDROXYTOLUENE,38
639,LACTOSE,78
639,MAGNESIUM STEARATE,5
639,SUCROSE,17
639,MEDIUM CHAIN TRIGLYCERIDES,130
639,SODIUM ALUMINIUM SILICATE,293
639,"SILICON DIOXIDE, ANHYDROUS",13
639,MODIFIED STARCH,294
639,CROSCARMELLOSE SODIUM,19
640,PREGELATINISED STARCH,45
640,MICROCRYSTALLINE CELLULOSE,10
640,POLYVINYL ALCOHOL PART. HYDROLISED,61
640,MAGNESIUM STEARATE,5
640,IRON OXIDE,9
640,ASCORBIC ACID,229
640,CROSPOVIDONE,35
640,LACTOSE MONOHYDRATE,3
640,LECITHIN,32
640,BUTYLHYDROXYANISOLE,183
640,SODIUM LAURIL SULFATE,28
640,TALC,12
640,TITANIUM DIOXIDE,1
640,XANTHAN GUM,84
640,CITRIC ACID,87
640,SUCROSE,17
640,"SILICON DIOXIDE, ANHYDROUS",13
640,DOCUSATE SODIUM,90
640,HYPROMELLOSE,4
640,SILICIFIED MICROCRYSTALLINE CELLULOSE,93
641,GELATIN,21
641,MICROCRYSTALLINE CELLULOSE,10
641,BUTYLHYDROXYTOLUENE,38
641,LACTOSE,78
641,MAGNESIUM STEARATE,5
641,SUCROSE,17
641,MEDIUM CHAIN TRIGLYCERIDES,130
641,SODIUM ALUMINIUM SILICATE,293
641,"SILICON DIOXIDE, ANHYDROUS",13
641,MODIFIED STARCH,294
641,CROSCARMELLOSE SODIUM,19
642,TITANIUM DIOXIDE,1
642,MICROCRYSTALLINE CELLULOSE,10
642,MAGNESIUM STEARATE,5
642,POLYETHYLENE GLYCOL,11
642,POLYVINYL ALCOHOL,33
642,SODIUM STARCH GLYCOLATE,7
642,IRON OXIDE,9
642,"SILICON DIOXIDE, ANHYDROUS",13
642,TALC,12
643,PREGELATINISED STARCH,45
643,TITANIUM DIOXIDE,1
643,GELATIN,21
643,SHELLAC,23
643,MAGNESIUM STEARATE,5
643,POVIDONE,18
643,IRON OXIDE,9
643,INDIGO CARMINE,14
643,CROSCARMELLOSE SODIUM,19
643,POTASSIUM HYDROXIDE,29
644,HYDROCHLORIC ACID,60
644,POLYSORBATE,16
644,CITRIC ACID,87
644,SODIUM CHLORIDE,46
645,XANTHAN GUM,84
645,LECITHIN,32
645,METHYLPARAHYDROXYBENZOATE,142
645,ASPARTAME,54
645,SORBITOL,121
645,FLAVOUR,81
645,SODIUM CITRATE,64
645,"SILICON DIOXIDE, ANHYDROUS",13
645,CITRIC ACID,87
646,TITANIUM DIOXIDE,1
646,MICROCRYSTALLINE CELLULOSE,10
646,HYPROMELLOSE,4
646,MAGNESIUM STEARATE,5
646,POLYETHYLENE GLYCOL,11
646,POVIDONE,18
646,HYDROXYPROPYLCELLULOSE,6
646,IRON OXIDE,9
646,INDIGO CARMINE,14
646,CROSCARMELLOSE SODIUM,19
647,PREGELATINISED STARCH,45
647,TITANIUM DIOXIDE,1
647,MANNITOL,2
647,HYPROMELLOSE,4
647,MAGNESIUM STEARATE,5
647,POLYETHYLENE GLYCOL,11
647,HYDROXYPROPYLCELLULOSE,6
647,IRON OXIDE,9
647,CARNAUBA WAX,99
647,TALC,12
647,CROSPOVIDONE,35
648,PREGELATINISED STARCH,45
648,TITANIUM DIOXIDE,1
648,MANNITOL,2
648,HYPROMELLOSE,4
648,MAGNESIUM STEARATE,5
648,POLYETHYLENE GLYCOL,11
648,HYDROXYPROPYLCELLULOSE,6
648,IRON OXIDE,9
648,CARNAUBA WAX,99
648,TALC,12
648,CROSPOVIDONE,35
649,TITANIUM DIOXIDE,1
649,GELATIN,21
649,MICROCRYSTALLINE CELLULOSE,10
649,SHELLAC,23
649,MAGNESIUM STEARATE,5
649,PRINTING INK,25
649,IRON OXIDE,9
649,PROPYLENE GLYCOL,27
649,"SILICON DIOXIDE, ANHYDROUS",13
649,SODIUM LAURIL SULFATE,28
649,CROSCARMELLOSE SODIUM,19
650,SODIUM CHLORIDE,46
650,GENTISIC ACID,295
650,SODIUM ACETATE TRIHYDRATE,47
651,POLYSORBATE,16
651,CITRIC ACID,87
651,ETHANOL,95
652,TITANIUM DIOXIDE,1
652,MICROCRYSTALLINE CELLULOSE,10
652,LACTOSE MONOHYDRATE,3
652,SHELLAC,23
652,HYPROMELLOSE ACETATE SUCCINATE,164
652,MAGNESIUM STEARATE,5
652,PRINTING INK,25
652,POLYETHYLENE GLYCOL,11
652,POLYVINYL ALCOHOL,33
652,TALC,12
652,AMMONIA,26
652,IRON OXIDE,9
652,PROPYLENE GLYCOL,27
652,CARNAUBA WAX,99
652,"SILICON DIOXIDE, ANHYDROUS",13
652,SODIUM LAURIL SULFATE,28
652,INDIGO CARMINE,14
652,CROSCARMELLOSE SODIUM,19
653,MANNITOL,2
653,LACTOSE MONOHYDRATE,3
653,SUCRALOSE,89
653,HYPROMELLOSE ACETATE SUCCINATE,164
653,MAGNESIUM STEARATE,5
653,"SILICON DIOXIDE, ANHYDROUS",13
653,SODIUM LAURIL SULFATE,28
653,CROSCARMELLOSE SODIUM,19
654,TITANIUM DIOXIDE,1
654,XANTHAN GUM,84
654,LACTOSE MONOHYDRATE,3
654,LECITHIN,32
654,MAGNESIUM STEARATE,5
654,LOW SUBSTITUTED HYDROXYPROPYL CELLULOSE,88
654,POLYVINYL ALCOHOL,33
654,TARTARIC ACID,117
654,SODIUM LAURIL SULFATE,28
654,TALC,12
655,MICROCRYSTALLINE CELLULOSE,10
655,HYPROMELLOSE,4
655,MAGNESIUM STEARATE,5
655,POLYETHYLENE GLYCOL,11
655,IRON OXIDE,9
655,"SILICON DIOXIDE, ANHYDROUS",13
655,TALC,12
655,CROSPOVIDONE,35
656,TITANIUM DIOXIDE,1
656,POLYVINYL ALCOHOL PART. HYDROLISED,61
656,MAGNESIUM STEARATE,5
656,POLYETHYLENE GLYCOL,11
656,CALCIUM HYDROGEN PHOSPHATE,71
656,IRON OXIDE,9
656,TALC,12
656,CROSPOVIDONE,35
657,TITANIUM DIOXIDE,1
657,MANNITOL,2
657,GELATIN,21
657,SHELLAC,23
657,MAGNESIUM STEARATE,5
657,PRINTING INK,25
657,IRON OXIDE,9
657,PROPYLENE GLYCOL,27
657,"SILICON DIOXIDE, ANHYDROUS",13
657,CROSPOVIDONE,35
658,TITANIUM DIOXIDE,1
658,POLYSORBATE,16
658,MICROCRYSTALLINE CELLULOSE,10
658,HYPROMELLOSE,4
658,MAGNESIUM STEARATE,5
658,SODIUM STARCH GLYCOLATE,7
658,GLYCEROL TRIACETATE,8
658,IRON OXIDE,9
658,"SILICON DIOXIDE, ANHYDROUS",13
659,MALTODEXTRIN,83
659,PROPYL PARAHYDROXYBENZOATE,113
659,SODIUM HYDROXIDE,56
659,METHYLPARAHYDROXYBENZOATE,142
659,LACTIC ACID,197
659,WATER,22
659,SORBITOL,121
659,FLAVOUR,81
659,HYDROCHLORIC ACID,60
659,GLYCEROL TRIACETATE,8
659,SODIUM SACCHARIN,133
659,PROPYLENE GLYCOL,27
659,SODIUM CITRATE,64
659,CITRIC ACID,87
660,SODIUM CARBONATE,104
661,TITANIUM DIOXIDE,1
661,HYPROMELLOSE,4
661,MAGNESIUM STEARATE,5
661,POLYETHYLENE GLYCOL,11
661,TALC,12
661,IRON OXIDE,9
661,"SILICON DIOXIDE, ANHYDROUS",13
661,COPOVIDONE,97
661,MAIZE STARCH,15
662,PREGELATINISED STARCH,45
662,TITANIUM DIOXIDE,1
662,MANNITOL,2
662,HYPROMELLOSE,4
662,MAGNESIUM STEARATE,5
662,POLYETHYLENE GLYCOL,11
662,TALC,12
662,IRON OXIDE,9
662,COPOVIDONE,97
662,MAIZE STARCH,15
662,CROSPOVIDONE,35
663,TITANIUM DIOXIDE,1
663,HYPROMELLOSE ACETATE SUCCINATE,164
663,MAGNESIUM STEARATE,5
663,POLYVINYL ALCOHOL,33
663,TALC,12
663,MACROGOL POLY (VINYL ALCOHOL) GRAFTED COPOLYMER,296
663,IRON OXIDE,9
663,GLYCEROL MONOCAPRYLOCAPRATE,178
663,"SILICON DIOXIDE, ANHYDROUS",13
663,SILICIFIED MICROCRYSTALLINE CELLULOSE,93
663,CROSCARMELLOSE SODIUM,19
664,TITANIUM DIOXIDE,1
664,LACTOSE MONOHYDRATE,3
664,HYPROMELLOSE,4
664,MAGNESIUM STEARATE,5
664,POLYETHYLENE GLYCOL,11
664,POLYVINYL ALCOHOL,33
664,TALC,12
664,IRON OXIDE,9
664,"SILICON DIOXIDE, ANHYDROUS",13
664,CROSCARMELLOSE SODIUM,19
665,PREGELATINISED STARCH,45
665,TITANIUM DIOXIDE,1
665,HYDROGENATED CASTOR OIL,124
665,MICROCRYSTALLINE CELLULOSE,10
665,POLYVINYL ALCOHOL PART. HYDROLISED,61
665,LACTOSE,78
665,STEARIC ACID,85
665,TALC,12
665,ALLURA RED,79
665,HYDROXYPROPYLCELLULOSE,6
665,GLYCEROL TRIACETATE,8
665,IRON OXIDE,9
665,GLYCEROL MONOCAPRYLOCAPRATE,178
665,"SILICON DIOXIDE, ANHYDROUS",13
665,SODIUM LAURIL SULFATE,28
665,CROSCARMELLOSE SODIUM,19
666,MICROCRYSTALLINE CELLULOSE,10
666,HYPROMELLOSE,4
666,MAGNESIUM STEARATE,5
666,POLYETHYLENE GLYCOL,11
666,IRON OXIDE,9
666,"SILICON DIOXIDE, ANHYDROUS",13
666,TALC,12
666,CROSPOVIDONE,35
667,MICROCRYSTALLINE CELLULOSE,10
667,HYPROMELLOSE,4
667,MAGNESIUM STEARATE,5
667,POLYETHYLENE GLYCOL,11
667,IRON OXIDE,9
667,"SILICON DIOXIDE, ANHYDROUS",13
667,TALC,12
667,CROSPOVIDONE,35
668,SODIUM CHLORIDE,46
668,SODIUM HYDROXIDE,56
668,METACRESOL,297
668,WATER,22
668,HYDROCHLORIC ACID,60
668,SODIUM CITRATE,64
669,TITANIUM DIOXIDE,1
669,MANNITOL,2
669,MICROCRYSTALLINE CELLULOSE,10
669,MAGNESIUM STEARATE,5
669,POLYETHYLENE GLYCOL,11
669,POLYVINYL ALCOHOL,33
669,TALC,12
669,IRON OXIDE,9
669,"SILICON DIOXIDE, ANHYDROUS",13
669,CROSCARMELLOSE SODIUM,19
670,MICROCRYSTALLINE CELLULOSE,10
670,LACTOSE MONOHYDRATE,3
670,POLYMETHACRYLATES,298
670,HYPROMELLOSE,4
670,STEARIC ACID,85
670,SODIUM STEARYL FUMARATE,63
670,POLYETHYLENE GLYCOL,11
670,TALC,12
670,HYDROXYPROPYLCELLULOSE,6
670,"SILICON DIOXIDE, ANHYDROUS",13
670,SODIUM LAURIL SULFATE,28
670,CROSCARMELLOSE SODIUM,19
671,TITANIUM DIOXIDE,1
671,MICROCRYSTALLINE CELLULOSE,10
671,LACTOSE MONOHYDRATE,3
671,MAGNESIUM STEARATE,5
671,POLYETHYLENE GLYCOL,11
671,POLYVINYL ALCOHOL,33
671,TALC,12
671,IRON OXIDE,9
671,"SILICON DIOXIDE, ANHYDROUS",13
671,COPOVIDONE,97
671,CROSCARMELLOSE SODIUM,19
672,TITANIUM DIOXIDE,1
672,MICROCRYSTALLINE CELLULOSE,10
672,POLYVINYL ALCOHOL PART. HYDROLISED,61
672,LACTOSE MONOHYDRATE,3
672,MAGNESIUM STEARATE,5
672,POLYETHYLENE GLYCOL,11
672,TALC,12
672,SUNSET YELLOW,73
672,"SILICON DIOXIDE, ANHYDROUS",13
672,COPOVIDONE,97
672,CROSCARMELLOSE SODIUM,19
673,TITANIUM DIOXIDE,1
673,MICROCRYSTALLINE CELLULOSE,10
673,LACTOSE MONOHYDRATE,3
673,POLYMETHACRYLATES,298
673,HYPROMELLOSE,4
673,MAGNESIUM STEARATE,5
673,POLYETHYLENE GLYCOL,11
673,TALC,12
673,IRON OXIDE,9
673,"SILICON DIOXIDE, ANHYDROUS",13
673,COPOVIDONE,97
673,CROSCARMELLOSE SODIUM,19
674,TITANIUM DIOXIDE,1
674,MICROCRYSTALLINE CELLULOSE,10
674,MAGNESIUM STEARATE,5
674,POLYETHYLENE GLYCOL,11
674,POLYVINYL ALCOHOL,33
674,TALC,12
674,IRON OXIDE,9
674,COPOVIDONE,97
674,CROSCARMELLOSE SODIUM,19
675,L-TARTARIC ACID,299
675,TITANIUM DIOXIDE,1
675,MICROCRYSTALLINE CELLULOSE,10
675,LACTOSE MONOHYDRATE,3
675,POLYMETHACRYLATES,298
675,HYPROMELLOSE,4
675,MAGNESIUM STEARATE,5
675,STEARIC ACID,85
675,POLYETHYLENE GLYCOL,11
675,"SILICON DIOXIDE, ANHYDROUS",13
675,COPOVIDONE,97
675,CROSCARMELLOSE SODIUM,19
676,PREGELATINISED STARCH,45
676,TITANIUM DIOXIDE,1
676,GELATIN,21
676,SHELLAC,23
676,MAGNESIUM STEARATE,5
676,PRINTING INK,25
676,POVIDONE,18
676,IRON OXIDE,9
676,PROPYLENE GLYCOL,27
676,INDIGO CARMINE,14
676,CROSCARMELLOSE SODIUM,19
676,POTASSIUM HYDROXIDE,29
677,TITANIUM DIOXIDE,1
677,MICROCRYSTALLINE CELLULOSE,10
677,HYPROMELLOSE,4
677,MAGNESIUM STEARATE,5
677,POLYETHYLENE GLYCOL,11
677,POVIDONE,18
677,TALC,12
677,IRON OXIDE,9
677,INDIGO CARMINE,14
677,CROSCARMELLOSE SODIUM,19
678,LACTOSE MONOHYDRATE,3
679,CALCIUM CHLORIDE,240
679,NORFLURANE,175
679,12-DISTEAROYL-SN-GLYCERO-3-PHOSPHOCHOLINE,77
680,TITANIUM DIOXIDE,1
680,MICROCRYSTALLINE CELLULOSE,10
680,LACTOSE MONOHYDRATE,3
680,HYPROMELLOSE,4
680,MAGNESIUM STEARATE,5
680,POLYETHYLENE GLYCOL,11
680,POLYVINYL ALCOHOL,33
680,TALC,12
680,IRON OXIDE,9
680,"SILICON DIOXIDE, ANHYDROUS",13
680,SODIUM LAURIL SULFATE,28
680,CROSCARMELLOSE SODIUM,19
681,TROLAMINE,66
681,CARBOMER,55
681,ETHANOL,95
681,WATER,22
682,TITANIUM DIOXIDE,1
682,MICROCRYSTALLINE CELLULOSE,10
682,LACTOSE MONOHYDRATE,3
682,HYPROMELLOSE,4
682,MAGNESIUM STEARATE,5
682,POVIDONE,18
682,TALC,12
682,GLYCEROL TRIACETATE,8
682,IRON OXIDE,9
682,CROSCARMELLOSE SODIUM,19
683,MAGNESIUM STEARATE,5
683,CROSCARMELLOSE SODIUM,19
683,LACTOSE MONOHYDRATE,3
683,POVIDONE,18
684,TITANIUM DIOXIDE,1
684,POLYSORBATE,16
684,LACTOSE MONOHYDRATE,3
684,MAGNESIUM STEARATE,5
684,POLYETHYLENE GLYCOL,11
684,POLYVINYL ALCOHOL,33
684,POVIDONE,18
684,TALC,12
684,POTASSIUM ALUMINIUM SILICATE,300
684,IRON OXIDE,9
684,CROSCARMELLOSE SODIUM,19
685,TITANIUM DIOXIDE,1
685,MICROCRYSTALLINE CELLULOSE,10
685,LACTOSE MONOHYDRATE,3
685,POLYDEXTROSE,225
685,HYPROMELLOSE,4
685,MAGNESIUM STEARATE,5
685,POLYETHYLENE GLYCOL,11
685,HYDROXYPROPYLCELLULOSE,6
685,GLYCEROL TRIACETATE,8
685,IRON OXIDE,9
685,"SILICON DIOXIDE, ANHYDROUS",13
685,CROSPOVIDONE,35
686,MALTODEXTRIN,83
686,MANNITOL,2
686,ALPHA-TOCOPHEROL,36
686,LACTOSE MONOHYDRATE,3
686,ASPARTAME,54
686,MAGNESIUM STEARATE,5
686,SUCROSE,17
686,FLAVOUR,81
686,HYDROXYPROPYLCELLULOSE,6
686,GLYCEROL TRIACETATE,8
686,ACACIA,127
686,CROSPOVIDONE,35
687,TROMETHANIME,112
687,SODIUM CHLORIDE,46
687,WATER,22
687,ETHANOL,95
687,HYDROCHLORIC ACID,60
688,XANTHAN GUM,84
688,LACTIC ACID,197
688,WATER,22
688,HYDROXYETHYLCELLULOSE,224
688,SODIUM BENZOATE,162
688,SODIUM CITRATE,64
689,TITANIUM DIOXIDE,1
689,GELATIN,21
689,LACTOSE MONOHYDRATE,3
689,MAGNESIUM STEARATE,5
689,IRON OXIDE,9
689,"SILICON DIOXIDE, ANHYDROUS",13
689,INDIGO CARMINE,14
690,TITANIUM DIOXIDE,1
690,GELATIN,21
690,MICROCRYSTALLINE CELLULOSE,10
690,SHELLAC,23
690,HYPROMELLOSE,4
690,MAGNESIUM STEARATE,5
690,PRINTING INK,25
690,IRON OXIDE,9
690,"SILICON DIOXIDE, ANHYDROUS",13
691,QUINOLINE YELLOW,254
691,WATER,22
691,SODIUM BENZOATE,162
691,SODIUM CITRATE,64
691,CITRIC ACID,87
692,TITANIUM DIOXIDE,1
692,GELATIN,21
692,MICROCRYSTALLINE CELLULOSE,10
692,SHELLAC,23
692,MAGNESIUM STEARATE,5
692,PRINTING INK,25
692,IRON OXIDE,9
692,PROPYLENE GLYCOL,27
692,SODIUM LAURIL SULFATE,28
692,CROSCARMELLOSE SODIUM,19
693,TITANIUM DIOXIDE,1
693,MICROCRYSTALLINE CELLULOSE,10
693,LACTOSE MONOHYDRATE,3
693,MAGNESIUM STEARATE,5
693,POLYETHYLENE GLYCOL,11
693,POVIDONE,18
693,POLYVINYL ALCOHOL,33
693,TALC,12
693,IRON OXIDE,9
693,"SILICON DIOXIDE, ANHYDROUS",13
693,SODIUM LAURIL SULFATE,28
693,CROSCARMELLOSE SODIUM,19
694,TITANIUM DIOXIDE,1
694,GELATIN,21
694,MICROCRYSTALLINE CELLULOSE,10
694,LACTOSE,78
694,MAGNESIUM STEARATE,5
694,PRINTING INK,25
694,"SILICON DIOXIDE, ANHYDROUS",13
694,CROSCARMELLOSE SODIUM,19
695,MANNITOL,2
695,SUCRALOSE,89
695,POLYETHYLENE GLYCOL,11
695,FLAVOUR,81
695,TARTARIC ACID,117
695,SODIUM BENZOATE,162
695,ASCORBIC ACID,229
695,ISOMALT,301
695,DISODIUM EDETATE DIHYDRATE,302
696,TITANIUM DIOXIDE,1
696,MICROCRYSTALLINE CELLULOSE,10
696,LACTOSE MONOHYDRATE,3
696,MAGNESIUM STEARATE,5
696,POLYETHYLENE GLYCOL,11
696,POLYVINYL ALCOHOL,33
696,HYDROPHOBIC COLLOIDAL SILICA,176
696,SODIUM STARCH GLYCOLATE,7
696,TALC,12
697,SODIUM CHLORIDE,46
697,MAGNESIUM SULPHATE,239
697,SODIUM HYDROXIDE,56
697,WATER,22
697,CALCIUM CHLORIDE,240
697,SULFURIC ACID,191
698,WATER,22
699,POLYSORBATE,16
699,ETHANOL,95
699,SORBITOL,121
699,IRON OXIDE,9
699,PROPYLENE GLYCOL,27
699,POLYVINYL ACETATE PHTHALATE,158
699,CARMINE,241
699,PRINTING INK,25
699,POLYETHYLENE GLYCOL,11
699,SORBITAN MONOOLEATE,270
699,ISOPROPYL ALCOHOL,120
699,TITANIUM DIOXIDE,1
699,WATER,22
699,SORBITAN,159
699,GLYCEROL,20
699,MANNITOL,2
699,GELATIN,21
699,BRILLIANT BLUE,51
699,AMMONIUM HYDROXIDE,80
700,TITANIUM DIOXIDE,1
700,MANNITOL,2
700,GELATIN,21
700,POLYSORBATE,16
700,BUTYLHYDROXYTOLUENE,38
700,WATER,22
700,POLYVINYL ACETATE PHTHALATE,158
700,PRINTING INK,25
700,ETHANOL,95
700,POLYETHYLENE GLYCOL,11
700,SORBITOL,121
700,SORBITAN,159
700,POVIDONE,18
700,ISOPROPYL ALCOHOL,120
700,AMMONIUM HYDROXIDE,80
700,IRON OXIDE,9
700,PROPYLENE GLYCOL,27
700,GLYCEROL,20
701,PREGELATINISED STARCH,45
701,TITANIUM DIOXIDE,1
701,GELATIN,21
701,MICROCRYSTALLINE CELLULOSE,10
701,SUCRALOSE,89
701,SHELLAC,23
701,MAGNESIUM STEARATE,5
701,PRINTING INK,25
701,AMMONIA,26
701,IRON OXIDE,9
701,PROPYLENE GLYCOL,27
701,"SILICON DIOXIDE, ANHYDROUS",13
701,POTASSIUM HYDROXIDE,29
702,TITANIUM DIOXIDE,1
702,MICROCRYSTALLINE CELLULOSE,10
702,XANTHAN GUM,84
702,LACTOSE MONOHYDRATE,3
702,LECITHIN,32
702,MAGNESIUM STEARATE,5
